Barangay,Date,Year,Month,Record_Type,Value
Hulo,2012-03-31,2012,4,fitted,0.868759
Hulo,2012-03-31,2012,4,moving_avg_6,1.000000
Hulo,2012-04-30,2012,5,actual,0.000000
Hulo,2012-04-30,2012,5,fitted,0.417262
Hulo,2012-04-30,2012,5,moving_avg_6,0.833333
Hulo,2012-05-31,2012,6,actual,0.000000
Hulo,2012-05-31,2012,6,fitted,0.756679
Hulo,2012-05-31,2012,6,moving_avg_6,0.666667
Hulo,2012-06-30,2012,7,actual,2.000000
Hulo,2012-06-30,2012,7,fitted,0.598548
Hulo,2012-06-30,2012,7,moving_avg_6,0.833333
Hulo,2012-07-31,2012,8,actual,0.000000
Hulo,2012-07-31,2012,8,fitted,0.794397
Hulo,2012-07-31,2012,8,moving_avg_6,0.666667
Hulo,2012-08-31,2012,9,actual,1.000000
Hulo,2012-08-31,2012,9,fitted,0.397087
Hulo,2012-08-31,2012,9,moving_avg_6,0.666667
Hulo,2012-09-30,2012,10,actual,1.000000
Hulo,2012-09-30,2012,10,fitted,0.724814
Hulo,2012-09-30,2012,10,moving_avg_6,0.666667
Hulo,2012-10-31,2012,11,actual,0.000000
Hulo,2012-10-31,2012,11,fitted,0.526137
Hulo,2012-10-31,2012,11,moving_avg_6,0.666667
Hulo,2012-11-30,2012,12,actual,1.000000
Hulo,2012-11-30,2012,12,fitted,0.419143
Hulo,2012-11-30,2012,12,moving_avg_6,0.833333
Hulo,2012-12-31,2013,1,actual,0.000000
Hulo,2012-12-31,2013,1,fitted,0.522562
Hulo,2012-12-31,2013,1,moving_avg_6,0.500000
Hulo,2013-01-31,2013,2,actual,1.000000
Hulo,2013-01-31,2013,2,fitted,0.432764
Hulo,2013-01-31,2013,2,moving_avg_6,0.666667
Hulo,2013-02-28,2013,3,actual,0.000000
Hulo,2013-02-28,2013,3,fitted,0.466070
Hulo,2013-02-28,2013,3,moving_avg_6,0.500000
Hulo,2013-03-31,2013,4,actual,0.000000
Hulo,2013-03-31,2013,4,fitted,0.425536
Hulo,2013-03-31,2013,4,moving_avg_6,0.333333
Hulo,2013-04-30,2013,5,actual,0.000000
Hulo,2013-04-30,2013,5,fitted,0.459311
Hulo,2013-04-30,2013,5,moving_avg_6,0.333333
Hulo,2013-05-31,2013,6,actual,0.000000
Hulo,2013-05-31,2013,6,fitted,0.482708
Hulo,2013-05-31,2013,6,moving_avg_6,0.166667
Hulo,2013-06-30,2013,7,actual,0.000000
Hulo,2013-06-30,2013,7,fitted,0.092088
Hulo,2013-06-30,2013,7,moving_avg_6,0.166667
Hulo,2013-07-31,2013,8,actual,0.000000
Hulo,2013-07-31,2013,8,fitted,0.381912
Hulo,2013-07-31,2013,8,moving_avg_6,0.000000
Hulo,2013-08-31,2013,9,actual,0.000000
Hulo,2013-08-31,2013,9,fitted,0.081203
Hulo,2013-08-31,2013,9,moving_avg_6,0.000000
Hulo,2013-09-30,2013,10,actual,0.000000
Hulo,2013-09-30,2013,10,fitted,0.113465
Hulo,2013-09-30,2013,10,moving_avg_6,0.000000
Hulo,2013-10-31,2013,11,actual,1.000000
Hulo,2013-10-31,2013,11,fitted,0.229982
Hulo,2013-10-31,2013,11,moving_avg_6,0.166667
Hulo,2013-11-30,2013,12,actual,1.000000
Hulo,2013-11-30,2013,12,fitted,0.143821
Hulo,2013-11-30,2013,12,moving_avg_6,0.333333
Hulo,2013-12-31,2014,1,actual,2.000000
Hulo,2013-12-31,2014,1,fitted,0.458715
Hulo,2013-12-31,2014,1,moving_avg_6,0.666667
Hulo,2014-01-31,2014,2,actual,2.000000
Hulo,2014-01-31,2014,2,fitted,0.402399
Hulo,2014-01-31,2014,2,moving_avg_6,1.000000
Hulo,2014-02-28,2014,3,actual,2.000000
Hulo,2014-02-28,2014,3,fitted,0.822455
Hulo,2014-02-28,2014,3,moving_avg_6,1.333333
Hulo,2014-03-31,2014,4,actual,1.000000
Hulo,2014-03-31,2014,4,fitted,0.981771
Hulo,2014-03-31,2014,4,moving_avg_6,1.500000
Hulo,2014-04-30,2014,5,actual,0.000000
Hulo,2014-04-30,2014,5,fitted,1.013946
Hulo,2014-04-30,2014,5,moving_avg_6,1.333333
Hulo,2014-05-31,2014,6,actual,1.000000
Hulo,2014-05-31,2014,6,fitted,0.829273
Hulo,2014-05-31,2014,6,moving_avg_6,1.333333
Hulo,2014-06-30,2014,7,actual,6.000000
Hulo,2014-06-30,2014,7,fitted,0.753414
Hulo,2014-06-30,2014,7,moving_avg_6,2.000000
Hulo,2014-07-31,2014,8,actual,1.000000
Hulo,2014-07-31,2014,8,fitted,1.353298
Hulo,2014-07-31,2014,8,moving_avg_6,1.833333
Hulo,2014-08-31,2014,9,actual,1.000000
Hulo,2014-08-31,2014,9,fitted,1.137334
Hulo,2014-08-31,2014,9,moving_avg_6,1.666667
Hulo,2014-09-30,2014,10,actual,0.000000
Hulo,2014-09-30,2014,10,fitted,1.139652
Hulo,2014-09-30,2014,10,moving_avg_6,1.500000
Hulo,2014-10-31,2014,11,actual,0.000000
Hulo,2014-10-31,2014,11,fitted,0.667641
Hulo,2014-10-31,2014,11,moving_avg_6,1.500000
Hulo,2014-11-30,2014,12,actual,2.000000
Hulo,2014-11-30,2014,12,fitted,0.483931
Hulo,2014-11-30,2014,12,moving_avg_6,1.666667
Hulo,2014-12-31,2015,1,actual,0.000000
Hulo,2014-12-31,2015,1,fitted,0.598524
Hulo,2014-12-31,2015,1,moving_avg_6,0.666667
Hulo,2015-01-31,2015,2,actual,0.000000
Hulo,2015-01-31,2015,2,fitted,0.407489
Hulo,2015-01-31,2015,2,moving_avg_6,0.500000
Hulo,2015-02-28,2015,3,actual,0.000000
Hulo,2015-02-28,2015,3,fitted,0.390978
Hulo,2015-02-28,2015,3,moving_avg_6,0.333333
Hulo,2015-03-31,2015,4,actual,0.000000
Hulo,2015-03-31,2015,4,fitted,0.452980
Hulo,2015-03-31,2015,4,moving_avg_6,0.333333
Hulo,2015-04-30,2015,5,actual,2.000000
Hulo,2015-04-30,2015,5,fitted,0.611391
Hulo,2015-04-30,2015,5,moving_avg_6,0.666667
Hulo,2015-05-31,2015,6,actual,1.000000
Hulo,2015-05-31,2015,6,fitted,0.544481
Hulo,2015-05-31,2015,6,moving_avg_6,0.500000
Hulo,2015-06-30,2015,7,actual,0.000000
Hulo,2015-06-30,2015,7,fitted,0.186469
Hulo,2015-06-30,2015,7,moving_avg_6,0.500000
Hulo,2015-07-31,2015,8,actual,0.000000
Hulo,2015-07-31,2015,8,fitted,0.549709
Hulo,2015-07-31,2015,8,moving_avg_6,0.500000
Hulo,2015-08-31,2015,9,actual,2.000000
Hulo,2015-08-31,2015,9,fitted,0.424263
Hulo,2015-08-31,2015,9,moving_avg_6,0.833333
Hulo,2015-09-30,2015,10,actual,1.000000
Hulo,2015-09-30,2015,10,fitted,0.898015
Hulo,2015-09-30,2015,10,moving_avg_6,1.000000
Hulo,2015-10-31,2015,11,actual,1.000000
Hulo,2015-10-31,2015,11,fitted,0.834514
Hulo,2015-10-31,2015,11,moving_avg_6,0.833333
Hulo,2015-11-30,2015,12,actual,0.000000
Hulo,2015-11-30,2015,12,fitted,0.437130
Hulo,2015-11-30,2015,12,moving_avg_6,0.666667
Hulo,2015-12-31,2016,1,actual,1.000000
Hulo,2015-12-31,2016,1,fitted,0.707128
Hulo,2015-12-31,2016,1,moving_avg_6,0.833333
Hulo,2016-01-31,2016,2,actual,1.000000
Hulo,2016-01-31,2016,2,fitted,0.741207
Hulo,2016-01-31,2016,2,moving_avg_6,1.000000
Hulo,2016-02-29,2016,3,actual,1.000000
Hulo,2016-02-29,2016,3,fitted,0.796988
Hulo,2016-02-29,2016,3,moving_avg_6,0.833333
Hulo,2016-03-31,2016,4,actual,3.000000
Hulo,2016-03-31,2016,4,fitted,0.872617
Hulo,2016-03-31,2016,4,moving_avg_6,1.166667
Hulo,2016-04-30,2016,5,actual,0.000000
Hulo,2016-04-30,2016,5,fitted,0.730783
Hulo,2016-04-30,2016,5,moving_avg_6,1.000000
Hulo,2016-05-31,2016,6,actual,1.000000
Hulo,2016-05-31,2016,6,fitted,0.646621
Hulo,2016-05-31,2016,6,moving_avg_6,1.166667
Hulo,2016-06-30,2016,7,actual,0.000000
Hulo,2016-06-30,2016,7,fitted,0.845467
Hulo,2016-06-30,2016,7,moving_avg_6,1.000000
Hulo,2016-07-31,2016,8,actual,3.000000
Hulo,2016-07-31,2016,8,fitted,0.802829
Hulo,2016-07-31,2016,8,moving_avg_6,1.333333
Hulo,2016-08-31,2016,9,actual,1.000000
Hulo,2016-08-31,2016,9,fitted,0.614107
Hulo,2016-08-31,2016,9,moving_avg_6,1.333333
Hulo,2016-09-30,2016,10,actual,1.000000
Hulo,2016-09-30,2016,10,fitted,0.892567
Hulo,2016-09-30,2016,10,moving_avg_6,1.000000
Hulo,2016-10-31,2016,11,actual,1.000000
Hulo,2016-10-31,2016,11,fitted,0.887471
Hulo,2016-10-31,2016,11,moving_avg_6,1.166667
Hulo,2016-11-30,2016,12,actual,1.000000
Hulo,2016-11-30,2016,12,fitted,1.075543
Hulo,2016-11-30,2016,12,moving_avg_6,1.166667
Hulo,2016-12-31,2017,1,actual,1.000000
Hulo,2016-12-31,2017,1,fitted,0.878857
Hulo,2016-12-31,2017,1,moving_avg_6,1.333333
Hulo,2017-01-31,2017,2,actual,1.000000
Hulo,2017-01-31,2017,2,fitted,0.893649
Hulo,2017-01-31,2017,2,moving_avg_6,1.000000
Hulo,2017-02-28,2017,3,actual,4.000000
Hulo,2017-02-28,2017,3,fitted,0.914783
Hulo,2017-02-28,2017,3,moving_avg_6,1.500000
Hulo,2017-03-31,2017,4,actual,0.000000
Hulo,2017-03-31,2017,4,fitted,0.933161
Hulo,2017-03-31,2017,4,moving_avg_6,1.333333
Hulo,2017-04-30,2017,5,actual,2.000000
Hulo,2017-04-30,2017,5,fitted,1.212768
Hulo,2017-04-30,2017,5,moving_avg_6,1.500000
Hulo,2017-05-31,2017,6,actual,2.000000
Hulo,2017-05-31,2017,6,fitted,1.035756
Hulo,2017-05-31,2017,6,moving_avg_6,1.666667
Hulo,2017-06-30,2017,7,actual,1.000000
Hulo,2017-06-30,2017,7,fitted,1.578132
Hulo,2017-06-30,2017,7,moving_avg_6,1.666667
Hulo,2017-07-31,2017,8,actual,1.000000
Hulo,2017-07-31,2017,8,fitted,0.841834
Hulo,2017-07-31,2017,8,moving_avg_6,1.666667
Hulo,2017-08-31,2017,9,actual,0.000000
Hulo,2017-08-31,2017,9,fitted,1.045526
Hulo,2017-08-31,2017,9,moving_avg_6,1.000000
Hulo,2017-09-30,2017,10,actual,0.000000
Hulo,2017-09-30,2017,10,fitted,0.881589
Hulo,2017-09-30,2017,10,moving_avg_6,1.000000
Hulo,2017-10-31,2017,11,actual,0.000000
Hulo,2017-10-31,2017,11,fitted,0.705752
Hulo,2017-10-31,2017,11,moving_avg_6,0.666667
Hulo,2017-11-30,2017,12,actual,0.000000
Hulo,2017-11-30,2017,12,fitted,0.610992
Hulo,2017-11-30,2017,12,moving_avg_6,0.333333
Hulo,2017-12-31,2018,1,actual,0.000000
Hulo,2017-12-31,2018,1,fitted,0.461954
Hulo,2017-12-31,2018,1,moving_avg_6,0.166667
Hulo,2018-01-31,2018,2,actual,0.000000
Hulo,2018-01-31,2018,2,fitted,0.380145
Hulo,2018-01-31,2018,2,moving_avg_6,0.000000
Hulo,2018-02-28,2018,3,actual,0.000000
Hulo,2018-02-28,2018,3,fitted,0.071351
Hulo,2018-02-28,2018,3,moving_avg_6,0.000000
Hulo,2018-03-31,2018,4,actual,0.000000
Hulo,2018-03-31,2018,4,fitted,0.466150
Hulo,2018-03-31,2018,4,moving_avg_6,0.000000
Hulo,2018-04-30,2018,5,actual,2.000000
Hulo,2018-04-30,2018,5,fitted,0.153457
Hulo,2018-04-30,2018,5,moving_avg_6,0.333333
Hulo,2018-05-31,2018,6,actual,2.000000
Hulo,2018-05-31,2018,6,fitted,0.306915
Hulo,2018-05-31,2018,6,moving_avg_6,0.666667
Hulo,2018-06-30,2018,7,actual,1.000000
Hulo,2018-06-30,2018,7,fitted,0.701608
Hulo,2018-06-30,2018,7,moving_avg_6,0.833333
Hulo,2018-07-31,2018,8,actual,3.000000
Hulo,2018-07-31,2018,8,fitted,0.599698
Hulo,2018-07-31,2018,8,moving_avg_6,1.333333
Hulo,2018-08-31,2018,9,actual,3.000000
Hulo,2018-08-31,2018,9,fitted,1.222420
Hulo,2018-08-31,2018,9,moving_avg_6,1.833333
Hulo,2018-09-30,2018,10,actual,0.000000
Hulo,2018-09-30,2018,10,fitted,1.444981
Hulo,2018-09-30,2018,10,moving_avg_6,1.833333
Hulo,2018-10-31,2018,11,actual,1.000000
Hulo,2018-10-31,2018,11,fitted,1.091291
Hulo,2018-10-31,2018,11,moving_avg_6,1.666667
Hulo,2018-11-30,2018,12,actual,1.000000
Hulo,2018-11-30,2018,12,fitted,1.112259
Hulo,2018-11-30,2018,12,moving_avg_6,1.500000
Hulo,2018-12-31,2019,1,actual,1.000000
Hulo,2018-12-31,2019,1,fitted,1.080747
Hulo,2018-12-31,2019,1,moving_avg_6,1.500000
Hulo,2019-01-31,2019,2,actual,0.000000
Hulo,2019-01-31,2019,2,fitted,1.068153
Hulo,2019-01-31,2019,2,moving_avg_6,1.000000
Hulo,2019-02-28,2019,3,actual,0.000000
Hulo,2019-02-28,2019,3,fitted,0.736220
Hulo,2019-02-28,2019,3,moving_avg_6,0.500000
Hulo,2019-03-31,2019,4,actual,1.000000
Hulo,2019-03-31,2019,4,fitted,0.743531
Hulo,2019-03-31,2019,4,moving_avg_6,0.666667
Hulo,2019-04-30,2019,5,actual,1.000000
Hulo,2019-04-30,2019,5,fitted,0.338429
Hulo,2019-04-30,2019,5,moving_avg_6,0.666667
Hulo,2019-05-31,2019,6,actual,0.000000
Hulo,2019-05-31,2019,6,fitted,0.413550
Hulo,2019-05-31,2019,6,moving_avg_6,0.500000
Hulo,2019-06-30,2019,7,actual,0.000000
Hulo,2019-06-30,2019,7,fitted,0.509674
Hulo,2019-06-30,2019,7,moving_avg_6,0.333333
Hulo,2019-07-31,2019,8,actual,0.000000
Hulo,2019-07-31,2019,8,fitted,0.187092
Hulo,2019-07-31,2019,8,moving_avg_6,0.333333
Hulo,2019-08-31,2019,9,actual,0.000000
Hulo,2019-08-31,2019,9,fitted,0.217251
Hulo,2019-08-31,2019,9,moving_avg_6,0.333333
Hulo,2019-09-30,2019,10,actual,0.000000
Hulo,2019-09-30,2019,10,fitted,0.615849
Hulo,2019-09-30,2019,10,moving_avg_6,0.166667
Hulo,2019-10-31,2019,11,actual,0.000000
Hulo,2019-10-31,2019,11,fitted,0.280488
Hulo,2019-10-31,2019,11,moving_avg_6,0.000000
Hulo,2019-11-30,2019,12,actual,0.000000
Hulo,2019-11-30,2019,12,fitted,0.238687
Hulo,2019-11-30,2019,12,moving_avg_6,0.000000
Hulo,2019-12-31,2020,1,actual,0.000000
Hulo,2019-12-31,2020,1,fitted,0.197216
Hulo,2019-12-31,2020,1,moving_avg_6,0.000000
Hulo,2020-01-31,2020,2,actual,0.000000
Hulo,2020-01-31,2020,2,fitted,0.361196
Hulo,2020-01-31,2020,2,moving_avg_6,0.000000
Hulo,2020-02-29,2020,3,actual,0.000000
Hulo,2020-02-29,2020,3,fitted,0.277322
Hulo,2020-02-29,2020,3,moving_avg_6,0.000000
Hulo,2020-03-31,2020,4,actual,0.000000
Hulo,2020-03-31,2020,4,fitted,0.078877
Hulo,2020-03-31,2020,4,moving_avg_6,0.000000
Hulo,2020-04-30,2020,5,actual,1.000000
Hulo,2020-04-30,2020,5,fitted,-0.012637
Hulo,2020-04-30,2020,5,moving_avg_6,0.166667
Hulo,2020-05-31,2020,6,actual,0.000000
Hulo,2020-05-31,2020,6,fitted,0.294194
Hulo,2020-05-31,2020,6,moving_avg_6,0.166667
Hulo,2020-06-30,2020,7,actual,0.000000
Hulo,2020-06-30,2020,7,fitted,0.272306
Hulo,2020-06-30,2020,7,moving_avg_6,0.166667
Hulo,2020-07-31,2020,8,actual,0.000000
Hulo,2020-07-31,2020,8,fitted,0.169479
Hulo,2020-07-31,2020,8,moving_avg_6,0.166667
Hulo,2020-08-31,2020,9,actual,1.000000
Hulo,2020-08-31,2020,9,fitted,0.158002
Hulo,2020-08-31,2020,9,moving_avg_6,0.333333
Hulo,2020-09-30,2020,10,actual,0.000000
Hulo,2020-09-30,2020,10,fitted,0.382114
Hulo,2020-09-30,2020,10,moving_avg_6,0.333333
Hulo,2020-10-31,2020,11,actual,0.000000
Hulo,2020-10-31,2020,11,fitted,0.247676
Hulo,2020-10-31,2020,11,moving_avg_6,0.166667
Hulo,2020-11-30,2020,12,actual,0.000000
Hulo,2020-11-30,2020,12,fitted,0.208112
Hulo,2020-11-30,2020,12,moving_avg_6,0.166667
Hulo,2020-12-31,2021,1,actual,0.000000
Hulo,2020-12-31,2021,1,fitted,0.173637
Hulo,2020-12-31,2021,1,moving_avg_6,0.166667
Hulo,2021-01-31,2021,2,actual,0.000000
Hulo,2021-01-31,2021,2,fitted,0.194655
Hulo,2021-01-31,2021,2,moving_avg_6,0.166667
Hulo,2021-02-28,2021,3,actual,1.000000
Hulo,2021-02-28,2021,3,fitted,0.157729
Hulo,2021-02-28,2021,3,moving_avg_6,0.166667
Hulo,2021-03-31,2021,4,actual,0.000000
Hulo,2021-03-31,2021,4,fitted,0.225877
Hulo,2021-03-31,2021,4,moving_avg_6,0.166667
Hulo,2021-04-30,2021,5,actual,0.000000
Hulo,2021-04-30,2021,5,fitted,-0.013622
Hulo,2021-04-30,2021,5,moving_avg_6,0.166667
Hulo,2021-05-31,2021,6,actual,0.000000
Hulo,2021-05-31,2021,6,fitted,0.206369
Hulo,2021-05-31,2021,6,moving_avg_6,0.166667
Hulo,2021-06-30,2021,7,actual,0.000000
Hulo,2021-06-30,2021,7,fitted,0.180221
Hulo,2021-06-30,2021,7,moving_avg_6,0.166667
Hulo,2021-07-31,2021,8,actual,0.000000
Hulo,2021-07-31,2021,8,fitted,0.136362
Hulo,2021-07-31,2021,8,moving_avg_6,0.166667
Hulo,2021-08-31,2021,9,actual,0.000000
Hulo,2021-08-31,2021,9,fitted,-0.042290
Hulo,2021-08-31,2021,9,moving_avg_6,0.000000
Hulo,2021-09-30,2021,10,actual,0.000000
Hulo,2021-09-30,2021,10,fitted,0.154652
Hulo,2021-09-30,2021,10,moving_avg_6,0.000000
Hulo,2021-10-31,2021,11,actual,0.000000
Hulo,2021-10-31,2021,11,fitted,0.114257
Hulo,2021-10-31,2021,11,moving_avg_6,0.000000
Hulo,2021-11-30,2021,12,actual,0.000000
Hulo,2021-11-30,2021,12,fitted,0.096579
Hulo,2021-11-30,2021,12,moving_avg_6,0.000000
Hulo,2021-12-31,2022,1,actual,0.000000
Hulo,2021-12-31,2022,1,fitted,0.081322
Hulo,2021-12-31,2022,1,moving_avg_6,0.000000
Hulo,2022-01-31,2022,2,actual,0.000000
Hulo,2022-01-31,2022,2,fitted,0.080779
Hulo,2022-01-31,2022,2,moving_avg_6,0.000000
Hulo,2022-02-28,2022,3,actual,0.000000
Hulo,2022-02-28,2022,3,fitted,-0.086750
Hulo,2022-02-28,2022,3,moving_avg_6,0.000000
Hulo,2022-03-31,2022,4,actual,0.000000
Hulo,2022-03-31,2022,4,fitted,0.073774
Hulo,2022-03-31,2022,4,moving_avg_6,0.000000
Hulo,2022-04-30,2022,5,actual,0.000000
Hulo,2022-04-30,2022,5,fitted,0.010726
Hulo,2022-04-30,2022,5,moving_avg_6,0.000000
Hulo,2022-05-31,2022,6,actual,0.000000
Hulo,2022-05-31,2022,6,fitted,0.064714
Hulo,2022-05-31,2022,6,moving_avg_6,0.000000
Hulo,2022-06-30,2022,7,actual,0.000000
Hulo,2022-06-30,2022,7,fitted,0.056510
Hulo,2022-06-30,2022,7,moving_avg_6,0.000000
Hulo,2022-07-31,2022,8,actual,0.000000
Hulo,2022-07-31,2022,8,fitted,0.044164
Hulo,2022-07-31,2022,8,moving_avg_6,0.000000
Hulo,2022-08-31,2022,9,actual,0.000000
Hulo,2022-08-31,2022,9,fitted,-0.004145
Hulo,2022-08-31,2022,9,moving_avg_6,0.000000
Hulo,2022-09-30,2022,10,actual,1.000000
Hulo,2022-09-30,2022,10,fitted,0.046095
Hulo,2022-09-30,2022,10,moving_avg_6,0.166667
Hulo,2022-10-31,2022,11,actual,0.000000
Hulo,2022-10-31,2022,11,fitted,0.161019
Hulo,2022-10-31,2022,11,moving_avg_6,0.166667
Hulo,2022-11-30,2022,12,actual,1.000000
Hulo,2022-11-30,2022,12,fitted,0.123514
Hulo,2022-11-30,2022,12,moving_avg_6,0.333333
Hulo,2022-12-31,2023,1,actual,0.000000
Hulo,2022-12-31,2023,1,fitted,0.238216
Hulo,2022-12-31,2023,1,moving_avg_6,0.333333
Hulo,2023-01-31,2023,2,actual,0.000000
Hulo,2023-01-31,2023,2,fitted,0.190174
Hulo,2023-01-31,2023,2,moving_avg_6,0.333333
Hulo,2023-02-28,2023,3,actual,0.000000
Hulo,2023-02-28,2023,3,fitted,0.111489
Hulo,2023-02-28,2023,3,moving_avg_6,0.333333
Hulo,2023-03-31,2023,4,actual,0.000000
Hulo,2023-03-31,2023,4,fitted,0.138491
Hulo,2023-03-31,2023,4,moving_avg_6,0.166667
Hulo,2023-04-30,2023,5,actual,1.000000
Hulo,2023-04-30,2023,5,fitted,0.101613
Hulo,2023-04-30,2023,5,moving_avg_6,0.333333
Hulo,2023-05-31,2023,6,actual,1.000000
Hulo,2023-05-31,2023,6,fitted,0.235439
Hulo,2023-05-31,2023,6,moving_avg_6,0.333333
Hulo,2023-06-30,2023,7,actual,1.000000
Hulo,2023-06-30,2023,7,fitted,0.328957
Hulo,2023-06-30,2023,7,moving_avg_6,0.500000
Hulo,2023-07-31,2023,8,actual,0.000000
Hulo,2023-07-31,2023,8,fitted,0.411967
Hulo,2023-07-31,2023,8,moving_avg_6,0.500000
Hulo,2023-08-31,2023,9,actual,1.000000
Hulo,2023-08-31,2023,9,fitted,0.312078
Hulo,2023-08-31,2023,9,moving_avg_6,0.666667
Hulo,2023-09-30,2023,10,actual,0.000000
Hulo,2023-09-30,2023,10,fitted,0.225192
Hulo,2023-09-30,2023,10,moving_avg_6,0.666667
Hulo,2023-10-31,2023,11,actual,2.000000
Hulo,2023-10-31,2023,11,fitted,0.375619
Hulo,2023-10-31,2023,11,moving_avg_6,0.833333
Hulo,2023-11-30,2023,12,actual,0.000000
Hulo,2023-11-30,2023,12,fitted,0.343137
Hulo,2023-11-30,2023,12,moving_avg_6,0.666667
Hulo,2023-12-31,2024,1,actual,1.000000
Hulo,2023-12-31,2024,1,fitted,0.479750
Hulo,2023-12-31,2024,1,moving_avg_6,0.666667
Hulo,2025-09-30,2025,10,ci_lower,-0.480488
Hulo,2025-09-30,2025,10,ci_upper,2.739980
Hulo,2025-09-30,2025,10,forecast,0.393903
Hulo,2025-10-31,2025,11,ci_lower,-0.478295
Hulo,2025-10-31,2025,11,ci_upper,2.793282
Hulo,2025-10-31,2025,11,forecast,0.406760
Hulo,2025-11-30,2025,12,ci_lower,-0.483509
Hulo,2025-11-30,2025,12,ci_upper,2.792694
Hulo,2025-11-30,2025,12,forecast,0.399604
Hulo,2025-12-31,2026,1,ci_lower,-0.484348
Hulo,2025-12-31,2026,1,ci_upper,2.817878
Hulo,2025-12-31,2026,1,forecast,0.403103
Hulo,2026-01-31,2026,2,ci_lower,-0.486791
Hulo,2026-01-31,2026,2,ci_upper,2.836165
Hulo,2026-01-31,2026,2,forecast,0.403124
Hulo,2026-02-28,2026,3,ci_lower,-0.489212
Hulo,2026-02-28,2026,3,ci_upper,2.854520
Hulo,2026-02-28,2026,3,forecast,0.403154
Hulo,2026-03-31,2026,4,ci_lower,-0.491785
Hulo,2026-03-31,2026,4,ci_upper,2.871553
Hulo,2026-03-31,2026,4,forecast,0.402705
Hulo,2026-04-30,2026,5,ci_lower,-0.494168
Hulo,2026-04-30,2026,5,ci_upper,2.889851
Hulo,2026-04-30,2026,5,forecast,0.402716
Hulo,2026-05-31,2026,6,ci_lower,-0.496532
Hulo,2026-05-31,2026,6,ci_upper,2.908122
Hulo,2026-05-31,2026,6,forecast,0.402717
Hulo,2026-06-30,2026,7,ci_lower,-0.498718
Hulo,2026-06-30,2026,7,ci_upper,2.927622
Hulo,2026-06-30,2026,7,forecast,0.403155
Hulo,2026-07-31,2026,8,ci_lower,-0.501200
Hulo,2026-07-31,2026,8,ci_upper,2.944643
Hulo,2026-07-31,2026,8,forecast,0.402707
Hulo,2026-08-31,2026,9,ci_lower,-0.503383
Hulo,2026-08-31,2026,9,ci_upper,2.963854
Hulo,2026-08-31,2026,9,forecast,0.403038
Hulo,2026-09-30,2026,10,ci_lower,-0.505867
Hulo,2026-09-30,2026,10,ci_upper,2.980496
Hulo,2026-09-30,2026,10,forecast,0.402460
Mabini J. Rizal,2011-06-30,2011,7,actual,2.000000
Mabini J. Rizal,2011-06-30,2011,7,fitted,0.000000
Mabini J. Rizal,2011-07-31,2011,8,actual,0.000000
Mabini J. Rizal,2011-07-31,2011,8,fitted,1.981546
Mabini J. Rizal,2011-08-31,2011,9,actual,0.000000
Mabini J. Rizal,2011-08-31,2011,9,fitted,0.000000
Mabini J. Rizal,2011-09-30,2011,10,actual,0.000000
Mabini J. Rizal,2011-09-30,2011,10,fitted,0.000000
Mabini J. Rizal,2011-10-31,2011,11,actual,1.000000
Mabini J. Rizal,2011-10-31,2011,11,fitted,0.000000
Mabini J. Rizal,2011-11-30,2011,12,actual,0.000000
Mabini J. Rizal,2011-11-30,2011,12,fitted,0.992229
Mabini J. Rizal,2011-11-30,2011,12,moving_avg_6,0.500000
Mabini J. Rizal,2011-12-31,2012,1,actual,0.000000
Mabini J. Rizal,2011-12-31,2012,1,fitted,0.000000
Mabini J. Rizal,2011-12-31,2012,1,moving_avg_6,0.166667
Mabini J. Rizal,2012-01-31,2012,2,actual,0.000000
Mabini J. Rizal,2012-01-31,2012,2,fitted,0.000000
Mabini J. Rizal,2012-01-31,2012,2,moving_avg_6,0.166667
Mabini J. Rizal,2012-02-29,2012,3,actual,0.000000
Mabini J. Rizal,2012-02-29,2012,3,fitted,0.000000
Mabini J. Rizal,2012-02-29,2012,3,moving_avg_6,0.166667
Mabini J. Rizal,2012-03-31,2012,4,actual,0.000000
Mabini J. Rizal,2012-03-31,2012,4,fitted,0.000000
Mabini J. Rizal,2012-03-31,2012,4,moving_avg_6,0.166667
Mabini J. Rizal,2012-04-30,2012,5,actual,0.000000
Mabini J. Rizal,2012-04-30,2012,5,fitted,0.000000
Mabini J. Rizal,2012-04-30,2012,5,moving_avg_6,0.000000
Mabini J. Rizal,2012-05-31,2012,6,actual,0.000000
Mabini J. Rizal,2012-05-31,2012,6,fitted,0.000000
Mabini J. Rizal,2012-05-31,2012,6,moving_avg_6,0.000000
Mabini J. Rizal,2012-06-30,2012,7,actual,0.000000
Mabini J. Rizal,2012-06-30,2012,7,fitted,-0.122367
Mabini J. Rizal,2012-06-30,2012,7,moving_avg_6,0.000000
Mabini J. Rizal,2012-07-31,2012,8,actual,0.000000
Mabini J. Rizal,2012-07-31,2012,8,fitted,0.138593
Mabini J. Rizal,2012-07-31,2012,8,moving_avg_6,0.000000
Mabini J. Rizal,2012-08-31,2012,9,actual,0.000000
Mabini J. Rizal,2012-08-31,2012,9,fitted,0.000000
Mabini J. Rizal,2012-08-31,2012,9,moving_avg_6,0.000000
Mabini J. Rizal,2012-09-30,2012,10,actual,0.000000
