Barangay,Year,Month,Forecast_Month,Predicted_Cases,Lower_Bound,Upper_Bound,Risk_Level,Risk_Flag,Model_Used,Confidence_Interval,Period_Type
New Zañiga,2011,12,2011-11-30,0.770325,,,Medium,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,1,2011-12-31,1.000000,,,Medium,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,2,2012-01-31,0.947227,,,Medium,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,3,2012-02-29,0.177277,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,4,2012-03-31,0.008161,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,5,2012-04-30,0.004032,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,6,2012-05-31,0.002642,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,7,2012-06-30,0.001936,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,8,2012-07-31,0.001504,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,9,2012-08-31,0.001210,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,10,2012-09-30,0.000996,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,11,2012-10-31,-0.044338,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2012,12,2012-11-30,-0.045354,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,1,2012-12-31,-0.038711,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,2,2013-01-31,0.012495,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,3,2013-02-28,0.018954,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,4,2013-03-31,0.016263,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,5,2013-04-30,0.014025,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,6,2013-05-31,0.012114,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,7,2013-06-30,0.010478,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,8,2013-07-31,0.009071,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,9,2013-08-31,0.007858,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,10,2013-09-30,0.006812,,,Very Low,false,SARIMAX (fitted),,historical_fitted
New Zañiga,2013,11,2013-10-31,0.006160,,,Very Low,false,SARIMAX (fitted),,historical_fitted
